code_rome_demandeur;code_niveau_entree;duree_numerique;code_type_mobilite;id_af_dokelio_idf;intitule_af;duree_texte;libelle_formacode;niveau_entree;niveau_sortie;formation_certifiante;lien_inscription_pole_emploi
I1402;2;445;2;14_AF_0000093961;Titre professionnel conseiller en insertion professionnelle - CCP 2 - Accompagner les personnes dans leur parcours d’insertion sociale et professionnelle;445 heures (dont 140 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986208/true/false/true/true;JSESSIONID_RECH_FORMATION=fvH1czZfZKE6VFPyoDLulhGnxpHyY5O5z51z5o2Em40Zv-ehzJbS!1062176548"
I1402;2;420;2;14_AF_0000093962;Titre professionnel conseiller en insertion professionnelle - CCP3 - Mettre en oeuvre une offre de services auprès des employeurs pour favoriser l’insertion professionnelle;420 heures (dont 144 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986211/true/false/true/true;JSESSIONID_RECH_FORMATION=_mP1czxg_4oiNAgHsU7xBYd6B4vx3eqNNWzDOSq509M-URFHnGZs!-1153848768"
I1402;2;390;2;14_AF_0000093960;Titre professionnel conseiller en insertion professionnelle - CCP 1 - Accueillir pour analyser la demande des personnes et poser les bases d’un diagnostic partagé;390 heures (dont 112 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986206/true/false/true/true;JSESSIONID_RECH_FORMATION=BCz1czBjgXf3snXGLQc3pveVz1eYq8NBFfyIc2Bx8tEy9Wg_n32N!-1153848768"
I1402;2;300;2;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
I1402;2;216;2;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
I1402;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1402;0;1441;2;14_AF_0000093849;Gestionnaire en maintenance et support informatique;1441 heures (dont 441 heures en entreprise);maintenance assistance informatique (31051);Aucun;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986078/true/false/true/true;JSESSIONID_RECH_FORMATION=g871ceM2ryb1AHBEEvsuNLFc0cK6peIyj0WQAadGDzS6jjU5H93B!1062176548"
I1402;0;1120;2;14_AF_0000117458;Titre professionnel technicien supérieur systèmes et réseaux;1120 heures (dont 280 heures en entreprise);réseau informatique (24231);Aucun;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986458/true/false/true/true;JSESSIONID_RECH_FORMATION=CFn1dLGWp4hqgZHZvl6JXK6iOycCxwK_pz-z_GOUWcsZQ8Z2T6vQ!1091025462"
I1502;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1601;1;1080;1;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1603;2;1200;2;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
I1603;2;300;2;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
I1603;2;216;2;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
I1603;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1603;0;980;1;14_AF_0000093925;CAP maintenance des véhicules option voitures particulières;980 heures (dont 280 heures en entreprise);mécanique automobile (23637);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986163/true/false/true/true;JSESSIONID_RECH_FORMATION=cy31cqBpjHKO3W5MPMKSGTnf4JPBV70jebM3Gf4ZL29l_FGtfsFt!-1153848768"
I1604;2;1110;2;14_AF_0000093959;Titre professionnel conseiller en insertion professionnelle;1110 heures (dont 420 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986203/true/false/true/true;JSESSIONID_RECH_FORMATION=Kgn1cyn5WOpdPwS9VpqIV0FHOSRz_Ufn39rk0li9s_iyZYOFyRdZ!1409198653"
I1604;2;1000;2;14_AF_0000093814;Conseiller en évolution professionnelle;1000 heures;conseiller travail (44094);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986049/true/false/true/true;JSESSIONID_RECH_FORMATION=O0z1caTRBwgkmCN_Ayzu2-uCdVjyZWuVH651dNvEkUKoAHpPN5H5!1409198653"
I1604;2;445;2;14_AF_0000093961;Titre professionnel conseiller en insertion professionnelle - CCP 2 - Accompagner les personnes dans leur parcours d’insertion sociale et professionnelle;445 heures (dont 140 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986208/true/false/true/true;JSESSIONID_RECH_FORMATION=fvH1czZfZKE6VFPyoDLulhGnxpHyY5O5z51z5o2Em40Zv-ehzJbS!1062176548"
I1604;2;420;2;14_AF_0000093962;Titre professionnel conseiller en insertion professionnelle - CCP3 - Mettre en oeuvre une offre de services auprès des employeurs pour favoriser l’insertion professionnelle;420 heures (dont 144 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986211/true/false/true/true;JSESSIONID_RECH_FORMATION=_mP1czxg_4oiNAgHsU7xBYd6B4vx3eqNNWzDOSq509M-URFHnGZs!-1153848768"
I1604;2;390;2;14_AF_0000093960;Titre professionnel conseiller en insertion professionnelle - CCP 1 - Accueillir pour analyser la demande des personnes et poser les bases d’un diagnostic partagé;390 heures (dont 112 heures en entreprise);conseil insertion professionnelle (44569);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986206/true/false/true/true;JSESSIONID_RECH_FORMATION=BCz1czBjgXf3snXGLQc3pveVz1eYq8NBFfyIc2Bx8tEy9Wg_n32N!-1153848768"
I1604;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1604;0;980;0;14_AF_0000093925;CAP maintenance des véhicules option voitures particulières;980 heures (dont 280 heures en entreprise);mécanique automobile (23637);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986163/true/false/true/true;JSESSIONID_RECH_FORMATION=cy31cqBpjHKO3W5MPMKSGTnf4JPBV70jebM3Gf4ZL29l_FGtfsFt!-1153848768"
I1605;3;2000;2;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
I1605;2;2000;2;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
I1605;2;1200;2;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
I1605;2;1000;2;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
I1605;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1605;0;980;1;14_AF_0000093925;CAP maintenance des véhicules option voitures particulières;980 heures (dont 280 heures en entreprise);mécanique automobile (23637);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986163/true/false/true/true;JSESSIONID_RECH_FORMATION=cy31cqBpjHKO3W5MPMKSGTnf4JPBV70jebM3Gf4ZL29l_FGtfsFt!-1153848768"
I1606;2;1200;2;14_AF_0000094362;Titre professionnel négociateur technico-commercial;1200 heures (dont 420 heures en entreprise);prospection vente (34593);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986019/true/false/true/true;JSESSIONID_RECH_FORMATION=UUr1c8O760lFYOCzrxD7aPz-d-wyUjF0KlwOdK9F2X6oT74wf0xZ!1409198653"
I1606;2;300;2;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
I1606;2;216;2;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
I1606;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1606;0;980;2;14_AF_0000093925;CAP maintenance des véhicules option voitures particulières;980 heures (dont 280 heures en entreprise);mécanique automobile (23637);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986163/true/false/true/true;JSESSIONID_RECH_FORMATION=cy31cqBpjHKO3W5MPMKSGTnf4JPBV70jebM3Gf4ZL29l_FGtfsFt!-1153848768"
I1607;1;1080;2;14_AF_0000094363;Titre professionnel vendeur-conseil en magasin;1080 heures (dont 390 heures en entreprise);vente spécialisée (34502);CAP, BEP;Bac, Bac pro, BP;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986022/true/false/true/true;JSESSIONID_RECH_FORMATION=zVj1c8mTtaG-qzguhzJTPzuE0qT2AzdMoO49fWwfaXdSSypl5J-w!-1153848768"
I1607;0;980;1;14_AF_0000093925;CAP maintenance des véhicules option voitures particulières;980 heures (dont 280 heures en entreprise);mécanique automobile (23637);Aucun;BEPC, CAP, BEP, BPA;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986163/true/false/true/true;JSESSIONID_RECH_FORMATION=cy31cqBpjHKO3W5MPMKSGTnf4JPBV70jebM3Gf4ZL29l_FGtfsFt!-1153848768"
J1101;2;250;1;14_AF_0000093910;Maîtriser l’anatomie physiologie humaine;250 heures;santé (43454);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986137/true/false/true/true;JSESSIONID_RECH_FORMATION=_eP1coQYLU9sVTJWe8mDRVWbJXFpUcrZSEGDOZsMl5hsQw7Y4i3I!1062176548"
J1102;3;1200;1;14_AF_0000094351;Bachelor Européen - Marketing Digital (BE MD) - Responsable marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986009/true/false/true/true;JSESSIONID_RECH_FORMATION=owT1c6H7svPLFjoI6JlNgyGe2LXYR1slXYBKoMs9clN5tevNLG9D!-1153848768"
J1102;3;1200;1;14_AF_0000094370;Bachelor Européen - Commerce International (BE CI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986024/true/false/true/true;JSESSIONID_RECH_FORMATION=5lf1c9BoAn2QytaSgwk2xf5Dz65JTvFbowUrglSueEIQTM7UvrWT!1091025462"
J1102;3;1200;1;14_AF_0000094371;Bachelor Européen - Merchandising et Management Commercial (BE MCC) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986026/true/false/true/true;JSESSIONID_RECH_FORMATION=gl31c9ZrJ_y82uZbGd_82i68Qi34badD8WBjXGebHdlfvJu8QPIo!1062176548"
J1102;3;1200;1;14_AF_0000094373;Bachelor Européen - Marketing International (BE MI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986031/true/false/true/true;JSESSIONID_RECH_FORMATION=JuX1c-RuZezqp6zhYuhCZzN6kMGFd6XawnL8QOH4mdL3QW19S_il!-1153848768"
J1102;3;1200;1;14_AF_0000094374;Bachelor Européen - E-Commerce (BE ECO) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986033/true/false/true/true;JSESSIONID_RECH_FORMATION=MV31c-rKAlKX6L30kIYokrccxZVQcuo9Ms8oOAyMZIROtF4xedUV!1091025462"
J1102;2;250;0;14_AF_0000093910;Maîtriser l’anatomie physiologie humaine;250 heures;santé (43454);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986137/true/false/true/true;JSESSIONID_RECH_FORMATION=_eP1coQYLU9sVTJWe8mDRVWbJXFpUcrZSEGDOZsMl5hsQw7Y4i3I!1062176548"
J1102;2;300;1;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
J1102;2;216;1;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
J1102;2;1060;2;14_AF_0000131795;Graduate Responsable de secteur services à la personne / Titre RNCP “Responsable de secteur - services à la personne;1060 heures (dont 280 heures en entreprise);action sociale (44054);Bac;Bac +2;Oui;"https://candidat.pole-emploi.fr/formations/detail/4115267/true/false/true/false;JSESSIONID_RECH_FORMATION=NPj1dOAE_8O5olx4A4kLVPHEc5jktkIAqwJ9r9K38H6XOODuPUZ8!1091025462"
J1103;2;300;1;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
J1103;2;216;1;14_AF_0000093969;Études et veille commerciale;216 heures;commerce international (34254);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986221/true/false/true/true;JSESSIONID_RECH_FORMATION=ehj1c1cwa-MNHMhNtaO0mc3g32R7CpmZmOUXsnnGM95DF3WFlxaM!1409198653"
J1104;3;2000;1;14_AF_0000093813;Responsable formation et développement des compétences;2000 heures;ingénierie formation (44557);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986047/true/false/true/true;JSESSIONID_RECH_FORMATION=RCL1cZ7SgTkSlI3RsfDkp1BgEyXJbEixsbOo764j0Dn3rxZmWPFP!1062176548"
J1104;2;2000;1;14_AF_0000093811;Formateur - Enseignant;2000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986042/true/false/true/true;JSESSIONID_RECH_FORMATION=6GX1cZDzRzwALPpbmBeYjvEHqaP5xTYqYC1NXGWy5xiE9XB9Ox9-!-1153848768"
J1104;2;1000;1;14_AF_0000093812;Responsable d’ingénierie pédagogique;1000 heures;ingénierie formation pédagogie (44554);Bac;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986045/true/false/true/true;JSESSIONID_RECH_FORMATION=DxT1cZgcf_TqhQ32S60SG0cdFnmqUGNZHAze5V0knUi87zI99wSv!1091025462"
J1104;2;400;1;14_AF_0000093936;Préparation aux épreuves de sélection du concours d’infirmier-e;400 heures;préparation concours paramédical (43409);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986173/true/false/true/true;JSESSIONID_RECH_FORMATION=-FL1ct0t6d46lrunE6In2RQ-fi5WYftMyJUrAq91fb9WEdy96OOF!1409198653"
J1104;2;820;2;14_AF_0000093937;Conseiller-e en naturopathie;820 heures;naturothérapie (43442);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986174/true/false/true/false;JSESSIONID_RECH_FORMATION=QJv1cuOdfPPo3636AibwLugPGcKXs9wQa7oq36ULQRiIhyNCDkRk!-1153848768"
J1201;2;250;1;14_AF_0000093910;Maîtriser l’anatomie physiologie humaine;250 heures;santé (43454);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986137/true/false/true/true;JSESSIONID_RECH_FORMATION=_eP1coQYLU9sVTJWe8mDRVWbJXFpUcrZSEGDOZsMl5hsQw7Y4i3I!1062176548"
J1202;3;1200;1;14_AF_0000094351;Bachelor Européen - Marketing Digital (BE MD) - Responsable marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986009/true/false/true/true;JSESSIONID_RECH_FORMATION=owT1c6H7svPLFjoI6JlNgyGe2LXYR1slXYBKoMs9clN5tevNLG9D!-1153848768"
J1202;3;1200;1;14_AF_0000094370;Bachelor Européen - Commerce International (BE CI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986024/true/false/true/true;JSESSIONID_RECH_FORMATION=5lf1c9BoAn2QytaSgwk2xf5Dz65JTvFbowUrglSueEIQTM7UvrWT!1091025462"
J1202;3;1200;1;14_AF_0000094371;Bachelor Européen - Merchandising et Management Commercial (BE MCC) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986026/true/false/true/true;JSESSIONID_RECH_FORMATION=gl31c9ZrJ_y82uZbGd_82i68Qi34badD8WBjXGebHdlfvJu8QPIo!1062176548"
J1202;3;1200;1;14_AF_0000094373;Bachelor Européen - Marketing International (BE MI) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986031/true/false/true/true;JSESSIONID_RECH_FORMATION=JuX1c-RuZezqp6zhYuhCZzN6kMGFd6XawnL8QOH4mdL3QW19S_il!-1153848768"
J1202;3;1200;1;14_AF_0000094374;Bachelor Européen - E-Commerce (BE ECO) - Chargé de développement marketing et commercial;1200 heures (dont 420 heures en entreprise);stratégie commerciale (34085);Bac+2;Bac +3/4;Oui;"https://candidat.pole-emploi.fr/formations/detail/3986033/true/false/true/true;JSESSIONID_RECH_FORMATION=MV31c-rKAlKX6L30kIYokrccxZVQcuo9Ms8oOAyMZIROtF4xedUV!1091025462"
J1202;2;300;1;14_AF_0000093970;Vente à l’export;300 heures;exportation (34256);Bac;Sans Niveau Spécifique;Non;"https://candidat.pole-emploi.fr/formations/detail/3986224/true/false/true/true;JSESSIONID_RECH_FORMATION=VYf1c10Nmok8lcmthIIBDCPqTuJUnadDvn2wPch2tgTFcxID9-EV!-1153848768"
